x,Baseline,Axis,AttackType,AttackActive,AbsResidual,Threshold_static_global,PointExceed_static_global,WindowCount_static_global,WindowDetection_static_global,Threshold_scenario_specific,PointExceed_scenario_specific,WindowCount_scenario_specific,WindowDetection_scenario_specific,Threshold_dynamic_xkf1,PointExceed_dynamic_xkf1,WindowCount_dynamic_xkf1,WindowDetection_dynamic_xkf1
0.0,baseline_02_high_altitude_hover,Roll,pulse,0,0.0003793607981232,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.09996,baseline_02_high_altitude_hover,Roll,pulse,0,0.0026004243241904,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.19992,baseline_02_high_altitude_hover,Roll,pulse,0,5.8939799049195774e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.29988,baseline_02_high_altitude_hover,Roll,pulse,0,0.0022884743538026,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.39984,baseline_02_high_altitude_hover,Roll,pulse,0,0.0039952327335838,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.4998,baseline_02_high_altitude_hover,Roll,pulse,0,0.0028486106187397,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.59976,baseline_02_high_altitude_hover,Roll,pulse,0,0.0008097894246037,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.69972,baseline_02_high_altitude_hover,Roll,pulse,0,0.0019615417527086,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.79968,baseline_02_high_altitude_hover,Roll,pulse,0,0.0013605199593858,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.89964,baseline_02_high_altitude_hover,Roll,pulse,0,0.001148178210295,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.9996,baseline_02_high_altitude_hover,Roll,pulse,0,0.0011845058356551,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.09956,baseline_02_high_altitude_hover,Roll,pulse,0,0.0011983345159053,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.19952,baseline_02_high_altitude_hover,Roll,pulse,0,0.0042576316544536,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.29948,baseline_02_high_altitude_hover,Roll,pulse,0,0.0024594170281089,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.39944,baseline_02_high_altitude_hover,Roll,pulse,0,0.0022459725060949,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.4994,baseline_02_high_altitude_hover,Roll,pulse,0,0.0028438870857895,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.59936,baseline_02_high_altitude_hover,Roll,pulse,0,0.0002923636845525,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.69932,baseline_02_high_altitude_hover,Roll,pulse,0,0.0004514692051484,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.800113,baseline_02_high_altitude_hover,Roll,pulse,0,0.0005694991031459,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.900073,baseline_02_high_altitude_hover,Roll,pulse,0,3.231706415170177e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.000033,baseline_02_high_altitude_hover,Roll,pulse,0,5.22731541647975e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.099993,baseline_02_high_altitude_hover,Roll,pulse,0,0.001791977157732,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.199953,baseline_02_high_altitude_hover,Roll,pulse,0,0.000293182333681,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.299913,baseline_02_high_altitude_hover,Roll,pulse,0,0.0013668707102467,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.399873,baseline_02_high_altitude_hover,Roll,pulse,0,2.3684886804292704e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.499833,baseline_02_high_altitude_hover,Roll,pulse,0,0.0035236768770939,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.599793,baseline_02_high_altitude_hover,Roll,pulse,0,0.0027751322107447,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.699753,baseline_02_high_altitude_hover,Roll,pulse,0,0.0001835584293014,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.799713,baseline_02_high_altitude_hover,Roll,pulse,0,0.0020115235186456,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.899673,baseline_02_high_altitude_hover,Roll,pulse,0,0.0007051932416126,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.999633,baseline_02_high_altitude_hover,Roll,pulse,0,0.002109425395236,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.099593,baseline_02_high_altitude_hover,Roll,pulse,0,0.0024878131543143,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.199553,baseline_02_high_altitude_hover,Roll,pulse,0,0.003825530138825,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.299513,baseline_02_high_altitude_hover,Roll,pulse,0,0.0035904459483366,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.399473,baseline_02_high_altitude_hover,Roll,pulse,0,0.0008980208066612,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.499433,baseline_02_high_altitude_hover,Roll,pulse,0,0.0031737404051455,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.599393,baseline_02_high_altitude_hover,Roll,pulse,0,0.0006718339216388,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.699353,baseline_02_high_altitude_hover,Roll,pulse,0,0.0002000551633651,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.799313,baseline_02_high_altitude_hover,Roll,pulse,0,0.001827178251575,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.900106,baseline_02_high_altitude_hover,Roll,pulse,0,8.886317658650389e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.000066,baseline_02_high_altitude_hover,Roll,pulse,0,0.0002119998390524,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.100026,baseline_02_high_altitude_hover,Roll,pulse,0,0.0065104166272736,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.199986,baseline_02_high_altitude_hover,Roll,pulse,0,0.0035582546987378,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.299946,baseline_02_high_altitude_hover,Roll,pulse,0,0.0038890479866896,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.399906,baseline_02_high_altitude_hover,Roll,pulse,0,0.002097481570505,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.499866,baseline_02_high_altitude_hover,Roll,pulse,0,0.0019780215173422,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.599826,baseline_02_high_altitude_hover,Roll,pulse,0,0.0003691798653073,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.699786,baseline_02_high_altitude_hover,Roll,pulse,0,0.0019610764551428,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.799746,baseline_02_high_altitude_hover,Roll,pulse,0,0.0029161213720488,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.899706,baseline_02_high_altitude_hover,Roll,pulse,0,0.0022819424210551,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.999666,baseline_02_high_altitude_hover,Roll,pulse,0,0.0015197452910988,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.099626,baseline_02_high_altitude_hover,Roll,pulse,0,0.000713783313758,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.199586,baseline_02_high_altitude_hover,Roll,pulse,0,0.0011382727696549,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.299546,baseline_02_high_altitude_hover,Roll,pulse,0,0.0027550676152668,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.399506,baseline_02_high_altitude_hover,Roll,pulse,0,0.0010341825464909,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.499466,baseline_02_high_altitude_hover,Roll,pulse,0,0.0003351609377188,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.599426,baseline_02_high_altitude_hover,Roll,pulse,0,0.0016092645121901,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.699386,baseline_02_high_altitude_hover,Roll,pulse,0,0.0004498179626893,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.799346,baseline_02_high_altitude_hover,Roll,pulse,0,0.0004474910863926,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.899306,baseline_02_high_altitude_hover,Roll,pulse,0,0.0003899198144971,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.000099,baseline_02_high_altitude_hover,Roll,pulse,0,0.003074282829109,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.100059,baseline_02_high_altitude_hover,Roll,pulse,0,0.0030952449672417,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.200019,baseline_02_high_altitude_hover,Roll,pulse,0,0.0007269398559491,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.299979,baseline_02_high_altitude_hover,Roll,pulse,0,0.0022638123500309,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.399939,baseline_02_high_altitude_hover,Roll,pulse,0,0.0003263500233197,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.499899,baseline_02_high_altitude_hover,Roll,pulse,0,0.0009360365429579,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.599859,baseline_02_high_altitude_hover,Roll,pulse,0,0.0022785669436317,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.699819,baseline_02_high_altitude_hover,Roll,pulse,0,0.0016645247381924,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.799779,baseline_02_high_altitude_hover,Roll,pulse,0,0.0041348150971758,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.899739,baseline_02_high_altitude_hover,Roll,pulse,0,0.0011198763839758,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.999699,baseline_02_high_altitude_hover,Roll,pulse,0,0.0011232579368787,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.099659,baseline_02_high_altitude_hover,Roll,pulse,0,0.0015906329103005,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.199619,baseline_02_high_altitude_hover,Roll,pulse,0,0.0008139899987021,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.299579,baseline_02_high_altitude_hover,Roll,pulse,0,0.0011316652864986,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.399539,baseline_02_high_altitude_hover,Roll,pulse,0,0.0022175588965597,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.499499,baseline_02_high_altitude_hover,Roll,pulse,0,0.0012835457427822,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
